id,route,latitude,longitude
0430, 4, 2.9781105803957355, 101.71556235811018
0431, 4, 2.9781134953603736, 101.7154884124708
0432, 4, 2.978137786733169, 101.71538430479431
0433, 4, 2.978172766307544, 101.71525879180118
0434, 4, 2.9782019159527944, 101.7149474417407
0435, 4, 2.9781931710595413, 101.71474603717031
0436, 4, 2.9781416733515256, 101.7145261461901
0437, 4, 2.9780810145035206, 101.7143300171776
0438, 4, 2.9780883806166245, 101.71432264110281
0439, 4, 2.9781750765702664, 101.71455617972484
0440, 5, 2.991720962366472, 101.707556203837
0441, 5, 2.991733689682825, 101.70762144500674
0442, 5, 2.991520998102801, 101.70761314769751
0443, 5, 2.9907171435228257, 101.70770010942849
0444, 5, 2.9905446607193134, 101.70792385780781
0445, 5, 2.9905097365655955, 101.71045675473334
0446, 5, 2.9905072547116167, 101.7107351014217
0447, 5, 2.9904946736271425, 101.71096985557979
0448, 5, 2.99049980914963, 101.71147818767012
0449, 5, 2.9905916377437958, 101.71179629817112
0450, 5, 2.9916886165838825, 101.71288980308277
0451, 5, 2.9918598643144136, 101.713128386008
0452, 5, 2.991934319839523, 101.71339927698149
0453, 5, 2.991951692801737, 101.71453503098758
0454, 5, 2.9919914024134493, 101.71489539058041
0455, 5, 2.992031112022719, 101.7157875911452
0456, 5, 2.99204352127737, 101.71760430046506
0457, 5, 2.992066615302367, 101.71774437022239
0458, 5, 2.992079618435328, 101.71794691730267
0459, 5, 2.9921489684752105, 101.71799466054303
0460, 5, 2.9921533028525635, 101.71811763555606
0461, 5, 2.9921027351157727, 101.718169719091
0462, 5, 2.9921446340978455, 101.71827822645542
0463, 5, 2.992212539341248, 101.7184243497062
0464, 5, 2.99244529261938, 101.71882131014057
0465, 5, 2.9926950152631124, 101.71896258888478
0466, 5, 2.9927741696937185, 101.71908306793541
0467, 5, 2.9927488402782783, 101.71930817353001
0468, 5, 2.992644356426241, 101.7198931310259
0469, 5, 2.9927011105076833, 101.71995955648059
0470, 5, 2.992646600245777, 101.72008510130111
0471, 5, 2.9925498445242065, 101.72014787371137
0472, 5, 2.992511687335904, 101.72023111538584
0473, 5, 2.99246535360545, 101.72030889858986
0474, 5, 2.9920915985007914, 101.72114829562658
0475, 5, 2.9919783867577157, 101.72132520642649
0476, 5, 2.9918170818171883, 101.72146598519589
0477, 5, 2.9915021005592437, 101.72165887083717
0478, 5, 2.9913433187771967, 101.72186392400167
0479, 5, 2.9912973268078265, 101.72210625955962
0480, 5, 2.991236068466891, 101.72305732092627
0481, 5, 2.9912480765630023, 101.72320161467927
0482, 5, 2.9912465755528523, 101.72321063303882
0483, 5, 2.991381666625147, 101.72356084600185
0484, 5, 2.991999918791966, 101.72413790741037
0485, 5, 2.9921922127157727, 101.72429283618628
0486, 5, 2.9926036064313024, 101.72468352487955
0487, 5, 2.9926622047367797, 101.72465767495646
0488, 5, 2.9926869909460234, 101.72459645214455
0489, 5, 2.9926638571507467, 101.72453853867385
0490, 5, 2.992407732956135, 101.72416954713185
0491, 5, 2.9924093853704714, 101.7241215616847
0492, 5, 2.9924407812426708, 101.72408184959049
0493, 5, 2.9927481302597494, 101.7238336490017
0494, 5, 2.9927762212946507, 101.72383695834289
0495, 5, 2.992802397616754, 101.72385369295858
0496, 5, 2.993040763758468, 101.7241479807251
0497, 5, 2.9930274438832005, 101.72419163259094
0498, 5, 2.992665427633015, 101.72449980639983
0499, 5, 2.9926970674710227, 101.72454611239247
0500, 5, 2.9927059915277328, 101.72459160599927
0501, 5, 2.9927027464162004, 101.7246289757477
0502, 5, 2.992680030635285, 101.72467609412617
0503, 5, 2.9926110720102628, 101.72471183910294
0504, 5, 2.992585111115563, 101.72470371524459
0505, 5, 2.9925364344327345, 101.72466553311024
0506, 5, 2.9924212329500186, 101.72453473899071
0507, 5, 2.9922553369099263, 101.72436976365137
0508, 5, 2.992140608397243, 101.72428413178453
0509, 5, 2.991771788212132, 101.72400430683052
0510, 5, .991550043498094, 101.72380718317875
0511, 5, 2.9913135911782667, 101.72349337138824
0512, 5, 2.9912796506490342, 101.7234186003479
0513, 5, 2.9912242144512375, 101.723219210907
0514, 5, 2.991209506888093, 101.72309572540101
0515, 5, 2.991211769588966, 101.72308779513916
0516, 5, 2.991227608503082, 101.72263123863532
0517, 5, .9912835046394535, 101.72200385675139
0518, 5, 2.9913004749034715, 101.72193135150015
0519, 5, 2.991311788412673, 101.72186224493257
0520, 5, 2.991333284079812, 101.72180899888868
0521, 5, 2.9914113472942554, 101.72170703837915
0522, 5, 2.9918125943068397, 101.72143276231029
0523, 5, 2.9919658010026344, 101.72130146049088
0524, 5, 2.9920624178238358, 101.72113422343669
0525, 5, 2.992457644599481, 101.72027369617176
0526, 5, 2.992457644599481, 101.7201146388528
0527, 5, 2.992405343481927, 101.71999437600186
0528, 5, 2.992461518756398, 101.71988381176796
0529, 5, 2.992554498514736, 101.71984889674674
0530, 5, 2.9925685455070283, 101.71981411670893
0531, 5, 2.992699744299059, 101.71923167443266
0532, 5, 2.992691990869086, 101.71906710170497
0533, 5, 2.9926318992141177, 101.7189958433532
0534, 5, 2.992549668523035, 101.71893408611498
0535, 5, 2.9924595310276563, 101.71891033333105
0536, 5, 2.9924769259834827, 101.71915577876496
0537, 5, 2.9924532055891047, 101.71940280771781
0538, 5, 2.9924105088779402, 101.7195469079403
0539, 5, 2.992299064037923, 101.71980343983907
0540, 5, 2.9922357441179805, 101.71990291835874
0541, 5, 2.9921318224336138, 101.72001175547447
0542, 5, 2.991922998732919, 101.72018978276859
0543, 5, 2.9918162167899887, 101.72024515603799
0544, 5, 2.9913872694088646, 101.72039471143611
0545, 5, 2.9911338734449258, 101.72040676205339
0546, 5, 2.9905453806756888, 101.72035746471377
0547, 5, 2.9896254152791832, 101.72020042069028
0548, 5, 2.989597139954331, 101.72020985864371
0549, 5, 2.989277941043521, 101.72031796385458
0550, 5, 2.98886905476985, 101.72065015372185
0551, 5, 2.988732759313313, 101.72090509013161
0552, 5, 2.988411307693965, 101.72206904222467
0553, 5, 2.9883213012218555, 101.72243470859013
0554, 5, 2.9881241671525673, 101.72344894602749
0555, 5, 2.9880430951625923, 101.72374158014205
0556, 5, 2.988031782791419, 101.72389828099051
0557, 5, 2.9879356276311144, 101.72430419282679
0558, 5, 2.9878233696092162, 101.72482341720506
0559, 5, 2.9877422975970283, 101.72513304297789
0560, 5, 2.987421780274435, 101.72645839232251
0561, 5, 2.9871634809560317, 101.72769689541373
0562, 5, 2.98716913714611, 101.72783282867982
0563, 5, 2.987229469839631, 101.7283274747315
0564, 5, 2.9873878431429897, 101.72879191339071
0565, 5, 2.988344088469682, 101.73045728066165
0566, 5, 2.988365186081103, 101.73064909723824
0567, 5, 2.9879824705309437, 101.7308539541315
0568, 5, 2.9878091201099766, 101.73090761743688
0569, 5, 2.987314784514506, 101.73097228510572
0570, 5, 2.986591924184103, 101.73095030107348
0571, 5, 2.986389048421542, 101.73096862559402
0572, 5, 2.985275154420979, 101.73131946616908
0573, 5, 2.984603457240231, 101.73157135176113
